id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,violations,officer_id,officer_gender,officer_race,highway_type,road_number,milepost,lat,lon,contact_type,enforcements,drugs_related_stop
WA-2009-0000724,WA,2009-01-01,10:00,Skagit,Skagit County,53057,S-020-52,,F,18.0,18.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,466,M,White,S,020,52,48.45221,-122.4976285,Self-Initiated Contact,1,FALSE
WA-2009-0000725,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-210,,F,20.0,20.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,110,M,White,I,005,210,48.209616,-122.215713,Self-Initiated Contact,1,FALSE
WA-2009-0000726,WA,2009-01-01,10:00,King,King County,53033,I-005-149,,M,22.0,22.0,African American,Black,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,7,162,M,White,I,005,149,47.390553,-122.290585,Collisions,1,FALSE
WA-2009-0000727,WA,2009-01-01,10:00,Pierce,Pierce County,53053,I-005-116,,F,36.0,36.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,330,M,Black,I,005,116,47.083055,-122.66716,Self-Initiated Contact,1,FALSE
WA-2009-0000728,WA,2009-01-01,10:00,Pierce,Pierce County,53053,I-005-128,,M,35.0,35.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,163,M,White,I,005,128,47.163133,-122.479713,Self-Initiated Contact,1,FALSE
WA-2009-0000729,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-210,,M,41.0,41.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,110,M,White,I,005,210,48.209616,-122.215713,Self-Initiated Contact,1,FALSE
WA-2009-0000730,WA,2009-01-01,10:00,Franklin,Franklin County,53021,S-395-19,,M,34.0,34.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,88,M,White,S,395,19,46.2273575,-119.134706,Self-Initiated Contact,1,FALSE
WA-2009-0000731,WA,2009-01-01,10:00,Kitsap,Kitsap County,53035,S-003-33,,F,30.0,30.0,White,White,"Oper Licence - I,Speed - Radar","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,181",734,M,White,S,003,33,47.5196,-122.729137,Collisions,"1,1",FALSE
WA-2009-0000732,WA,2009-01-01,10:00,,,,C-027-996,,M,20.0,20.0,White,White,Traffic Light,Stop sign/light,FALSE,No Search,,FALSE,Arrest or Citation,,19,163,M,White,C,027,996,,,Self-Initiated Contact,1,FALSE
WA-2009-0000733,WA,2009-01-01,10:00,,,,S-395-160,,M,54.0,54.0,White,White,"Vehicle Lic (tabs/plates),Vehicle registration (paper)","Paperwork,Registration/plates",FALSE,No Search,,FALSE,Verbal Warning,,"151,152",299,M,White,S,395,160,,,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000734,WA,2009-01-01,10:00,Skagit,Skagit County,53057,I-005-218,,M,32.0,32.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,6,M,White,I,005,218,48.307915,-122.316111,Self-Initiated Contact,1,FALSE
WA-2009-0000735,WA,2009-01-01,10:00,Whitman,Whitman County,53075,S-195-31,,F,22.0,22.0,White,White,Centerline,Safe movement,FALSE,No Search,,FALSE,Arrest or Citation,,11,62,M,White,S,195,31,46.796485,-117.314283,Collisions,1,FALSE
WA-2009-0000736,WA,2009-01-01,10:00,Skagit,Skagit County,53057,I-005-224,,M,55.0,55.0,Hispanic,Hispanic,"Vehicle Lic (tabs/plates),Vehicle registration (paper)","Paperwork,Registration/plates",FALSE,No Search,,FALSE,Verbal Warning,,"151,152",6,M,White,I,005,224,48.380308,-122.334584,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000737,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,S-099-53,,F,51.0,51.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,108,M,White,S,099,53,47.897963,-122.250419,Self-Initiated Contact,3,FALSE
WA-2009-0000738,WA,2009-01-01,10:00,Clallam,Clallam County,53009,S-101-273,,M,44.0,44.0,White,White,"Speed - Radar,Vehicle registration (paper)","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,152",145,M,White,S,101,273,48.043653,-122.981031,Self-Initiated Contact,"1,3",FALSE
WA-2009-0000739,WA,2009-01-01,10:00,Whatcom,Whatcom County,53073,S-546-0,,M,17.0,17.0,White,White,Shoulder,Safe movement,FALSE,No Search,,FALSE,Arrest or Citation,,13,308,M,White,S,546,0,48.964632,-122.462094,Collisions,1,FALSE
WA-2009-0000740,WA,2009-01-01,10:00,Spokane,Spokane County,53063,I-090-281,,M,30.0,30.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,599,M,White,I,090,281,47.652609,-117.411915,Self-Initiated Contact,3,FALSE
WA-2009-0000741,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-203,,F,30.0,30.0,White,White,"Speed - Radar,Vehicle Lic (tabs/plates)","Registration/plates,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,151",414,M,White,I,005,203,48.09661,-122.184917,Self-Initiated Contact,"1,3",FALSE
WA-2009-0000742,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-184,,F,41.0,41.0,Native American,Other,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,1001,M,White,I,005,184,47.849814,-122.257266,Self-Initiated Contact,1,FALSE
WA-2009-0000743,WA,2009-01-01,10:00,Mason,Mason County,53045,S-101-354,,F,19.0,19.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,1260,F,White,S,101,354,47.1231325,-123.1006565,Self-Initiated Contact,3,FALSE
WA-2009-0000744,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-203,,M,18.0,18.0,White,White,Vehicle registration (paper),Paperwork,FALSE,No Search,,FALSE,Verbal Warning,,152,414,M,White,I,005,203,48.09661,-122.184917,Self-Initiated Contact,3,FALSE
WA-2009-0000745,WA,2009-01-01,10:00,Pacific,Pacific County,53049,S-004-5,,F,57.0,57.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,482,M,White,S,004,5,46.376552,-123.797573,Self-Initiated Contact,3,FALSE
WA-2009-0000746,WA,2009-01-01,10:00,Yakima,Yakima County,53077,S-012-198,,F,29.0,29.0,White,White,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,7,369,M,White,S,012,198,46.6395875,-120.5952935,Collisions,3,FALSE
WA-2009-0000747,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-183,,M,26.0,26.0,White,White,"Follow close,Lane Change,Oper Licence - I,Speed - Radar","Paperwork,Safe movement,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,9,37,181",286,M,White,I,005,183,47.849814,-122.257266,Aggressive driving,"1,3,3,3",FALSE
WA-2009-0000748,WA,2009-01-01,10:00,Pierce,Pierce County,53053,I-005-116,,M,35.0,35.0,East Indian,Asian,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,700,F,White,I,005,116,47.083055,-122.66716,Self-Initiated Contact,3,FALSE
WA-2009-0000749,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-187,,M,39.0,39.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,1001,M,White,I,005,187,47.881899,-122.233314,Self-Initiated Contact,1,FALSE
WA-2009-0000750,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-203,,F,43.0,43.0,Asian,Asian,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,414,M,White,I,005,203,48.09661,-122.184917,Self-Initiated Contact,1,FALSE
WA-2009-0000751,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-405-30,,M,31.0,31.0,White,White,"Lane Change,Signal,Speed - Radar","Safe movement,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,16,37",218,M,White,I,405,30,47.827514,-122.256006,Aggressive driving,"1,3,3",FALSE
WA-2009-0000752,WA,2009-01-01,10:00,Pierce,Pierce County,53053,S-410-11,,M,22.0,22.0,White,White,"Other Def Equipment,Speed,Vehicle registration (paper)","Equipment,Paperwork,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"4,152,31",238,F,White,S,410,11,47.195707,-122.2178425,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0000753,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-216,,F,61.0,61.0,White,White,"Light Violations,Other Def Equipment","Equipment,Safe movement",FALSE,No Search,,FALSE,Written Warning,,"22,31",620,M,White,I,005,216,48.270702,-122.272086,,"2,2",FALSE
WA-2009-0000754,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,S-522-20,,M,44.0,44.0,White,White,"Insurance - None,Speed - Radar,Vehicle registration (paper)","Paperwork,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"6,152,182",400,M,White,S,522,20,47.828163,-122.058262,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0000755,WA,2009-01-01,10:00,Skagit,Skagit County,53057,I-005-226,,M,41.0,41.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,4,174,M,White,I,005,226,48.41726,-122.332794,Self-Initiated Contact,1,FALSE
WA-2009-0000756,WA,2009-01-01,10:00,Pierce,Pierce County,53053,I-005-116,,M,36.0,36.0,East Indian,Asian,Other Def Equipment,Equipment,FALSE,No Search,,FALSE,Verbal Warning,,31,700,F,White,I,005,116,47.083055,-122.66716,Self-Initiated Contact,3,FALSE
WA-2009-0000757,WA,2009-01-01,10:00,Clallam,Clallam County,53009,S-101-259,,M,31.0,31.0,White,White,"Shoulder,Vehicle Lic (tabs/plates)","Registration/plates,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"13,151",570,M,White,S,101,259,48.087107,-123.220407,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000758,WA,2009-01-01,10:00,Clallam,Clallam County,53009,S-101-259,,,,,,,,,FALSE,,,FALSE,,,,411,M,White,S,101,259,48.087107,-123.220407,Calls for service,,FALSE
WA-2009-0000759,WA,2009-01-01,10:00,Pierce,Pierce County,53053,S-410-50,,,,,,,,,FALSE,,,FALSE,,,,26,M,White,S,410,50,47.073232,-121.578085,Calls for service,,FALSE
WA-2009-0000760,WA,2009-01-01,10:00,Lewis,Lewis County,53041,S-508-9,,,,,,,,,FALSE,,,FALSE,,,,266,M,White,S,508,9,46.575602,-122.706615,Collisions,,FALSE
WA-2009-0000761,WA,2009-01-01,10:00,Klickitat,Klickitat County,53039,S-097-15,,,,,,,,,FALSE,,,FALSE,,,,76,M,White,S,097,15,45.848824,-120.791408,Self-Initiated Physical Assist,,FALSE
WA-2009-0000762,WA,2009-01-01,10:00,Kittitas,Kittitas County,53037,I-090-56,,,,,,,,,FALSE,,,FALSE,,,,54,M,White,I,090,56,47.391719,-121.385668,Calls for service,,FALSE
WA-2009-0000763,WA,2009-01-01,10:00,Thurston,Thurston County,53067,I-005-114,,M,44.0,44.0,White,White,"Left Lane Travel,License Susp/Rev 3rd Deg,Speed","License,Safe movement,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"4,112,185",1251,M,White,I,005,114,47.067947,-122.716916,Self-Initiated Contact,"3,3,1",FALSE
WA-2009-0000764,WA,2009-01-01,10:00,King,King County,53033,I-405-2,,,,,,,,,FALSE,,,FALSE,,,,162,M,White,I,405,2,47.463233,-122.247067,Calls for service,,FALSE
WA-2009-0000765,WA,2009-01-01,10:00,Grant,Grant County,53025,I-090-154,,,,,,,Speed - Too fast,Speeding,FALSE,,,FALSE,Verbal Warning,,7,703,M,White,I,090,154,47.103405,-119.768738,Self-Initiated Contact,3,FALSE
WA-2009-0000766,WA,2009-01-01,10:00,Thurston,Thurston County,53067,I-005-111,,,,,,,,,FALSE,,,FALSE,,,,1260,F,White,I,005,111,47.062982,-122.767827,Self-Initiated Physical Assist,,FALSE
WA-2009-0000767,WA,2009-01-01,10:00,Adams,Adams County,53001,S-026-54,,,,,,,,,FALSE,,,FALSE,,,,1301,M,White,S,026,54,46.793964,-118.896314,Calls for service,,FALSE
WA-2009-0000768,WA,2009-01-01,10:00,,,,C-017-NA,,,,,,,Business Inspections,Other,FALSE,,,FALSE,Written Warning,,200,761,F,White,C,017,,,,,2,FALSE
WA-2009-0000769,WA,2009-01-01,10:00,,,,C-032-NA,,,,,,,,,FALSE,,,FALSE,,,,35,F,White,C,032,,,,Calls for service,,FALSE
WA-2009-0000770,WA,2009-01-01,10:00,King,King County,53033,I-405-2,,,,,,,,,FALSE,,,FALSE,,,,162,M,White,I,405,2,47.463233,-122.247067,Calls for service,,FALSE
WA-2009-0000771,WA,2009-01-01,10:00,Pierce,Pierce County,53053,S-512-7,,,,,,,,,FALSE,,,FALSE,,,,238,F,White,S,512,7,47.1581125,-122.332923,Self-Initiated Physical Assist,,FALSE
WA-2009-0000772,WA,2009-01-01,10:00,Skagit,Skagit County,53057,I-005-227,,,,,,,,,FALSE,,,FALSE,,,,679,M,White,I,005,227,48.439546,-122.340935,Self-Initiated Physical Assist,,FALSE
WA-2009-0000773,WA,2009-01-01,10:00,Spokane,Spokane County,53063,I-090-289,,,,,,,,,FALSE,,,FALSE,,,,599,M,White,I,090,289,47.673996,-117.239289,Calls for service,,FALSE
WA-2009-0000774,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-211,,,,,,,,,FALSE,,,FALSE,,,,690,M,White,I,005,211,48.209616,-122.215713,Self-Initiated Physical Assist,,FALSE
WA-2009-0000775,WA,2009-01-01,10:00,Pierce,Pierce County,53053,I-005-122,,,,,,,,,FALSE,,,FALSE,,,,178,M,Black,I,005,122,47.12695,-122.542583,Self-Initiated Physical Assist,,FALSE
WA-2009-0000776,WA,2009-01-01,10:00,Spokane,Spokane County,53063,S-002-296,,,,,,,,,FALSE,,,FALSE,,,,605,M,White,S,002,296,47.775977,-117.371728,Calls for service,,FALSE
WA-2009-0000777,WA,2009-01-01,10:00,Yakima,Yakima County,53077,S-012-200,,,,,,,,,FALSE,,,FALSE,,,,37,M,White,S,012,200,46.6225655,-120.5627925,Calls for service,,FALSE
WA-2009-0000778,WA,2009-01-01,10:00,Skagit,Skagit County,53057,S-020-51,,,,,,,,,FALSE,,,FALSE,,,,466,M,White,S,020,51,48.4623525,-122.537706,Self-Initiated Physical Assist,,FALSE
WA-2009-0000779,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-182,,,,,,,,,FALSE,,,FALSE,,,,664,M,White,I,005,182,47.831616,-122.263131,Self-Initiated Physical Assist,,FALSE
WA-2009-0000780,WA,2009-01-01,10:00,Pierce,Pierce County,53053,I-005-116,,,,,,,,,FALSE,,,FALSE,,,,700,F,White,I,005,116,47.083055,-122.66716,Self-Initiated Physical Assist,,FALSE
WA-2009-0000781,WA,2009-01-01,10:00,,,,S-CMP-2,,,,,,,,,FALSE,,,FALSE,,,,121,M,White,S,CMP,2,,,Calls for service,,FALSE
WA-2009-0000782,WA,2009-01-01,10:00,Grays Harbor,Grays Harbor County,53027,S-101-79,,,,,,,,,FALSE,,,FALSE,,,,64,M,White,S,101,79,46.93821,-123.738699,Calls for service,,FALSE
WA-2009-0000783,WA,2009-01-01,10:00,Spokane,Spokane County,53063,I-090-299,,,,,,,,,FALSE,,,FALSE,,,,816,M,White,I,090,299,47.695988,-117.048025,Self-Initiated Physical Assist,,FALSE
WA-2009-0000784,WA,2009-01-01,10:00,King,King County,53033,I-005-169,,,,,,,,,FALSE,,,FALSE,,,,231,M,White,I,005,169,47.619195,-122.328252,Self-Initiated Physical Assist,,FALSE
WA-2009-0000785,WA,2009-01-01,10:00,Yakima,Yakima County,53077,I-082-33,,,,,,,,,FALSE,,,FALSE,,,,175,M,White,I,082,33,46.585007,-120.473104,Self-Initiated Physical Assist,,FALSE
WA-2009-0000786,WA,2009-01-01,10:00,Pierce,Pierce County,53053,I-005-116,,,,,,,,,FALSE,,,FALSE,,,,700,F,White,I,005,116,47.083055,-122.66716,Self-Initiated Physical Assist,,FALSE
WA-2009-0000787,WA,2009-01-01,10:00,Yakima,Yakima County,53077,I-082-31,,,,,,,,,FALSE,,,FALSE,,,,1308,M,White,I,082,31,46.627603,-120.511367,Self-Initiated Physical Assist,,FALSE
WA-2009-0000788,WA,2009-01-01,10:00,Adams,Adams County,53001,I-090-222,,,,,,,,,FALSE,,,FALSE,,,,830,M,White,I,090,222,47.118879,-118.362901,Calls for service,,FALSE
WA-2009-0000789,WA,2009-01-01,10:00,Adams,Adams County,53001,I-090-234,,,,,,,,,FALSE,,,FALSE,,,,226,M,White,I,090,234,47.24092,-118.127924,Calls for service,,FALSE
WA-2009-0000790,WA,2009-01-01,10:00,Grant,Grant County,53025,S-028-26,,,,,,,,,FALSE,,,FALSE,,,,81,M,White,S,028,26,47.232638,-119.93174,Collisions,,FALSE
WA-2009-0000791,WA,2009-01-01,10:00,Spokane,Spokane County,53063,I-090-290,,,,,,,,,FALSE,,,FALSE,,,,599,M,White,I,090,290,47.673996,-117.239289,Calls for service,,FALSE
WA-2009-0000792,WA,2009-01-01,10:00,King,King County,53033,S-410-30,,,,,,,,,FALSE,,,FALSE,,,,683,M,White,S,410,30,47.163789,-121.898086,Calls for service,,FALSE
WA-2009-0000793,WA,2009-01-01,10:00,Skamania,Skamania County,53059,S-014-63,,,,,,,,,FALSE,,,FALSE,,,,325,M,White,S,014,63,45.729639,-121.531282,Calls for service,,FALSE
WA-2009-0000794,WA,2009-01-01,10:00,Pierce,Pierce County,53053,I-005-133,,,,,,,,,FALSE,,,FALSE,,,,677,M,White,I,005,133,47.235843,-122.424362,Calls for service,,FALSE
WA-2009-0000795,WA,2009-01-01,10:00,Skamania,Skamania County,53059,S-014-29,,,,,,,,,FALSE,,,FALSE,,,,879,M,White,S,014,29,45.596964,-122.128773,Self-Initiated Physical Assist,,FALSE
WA-2009-0000796,WA,2009-01-01,10:00,,,,C-031-NA,,,,,,,,,FALSE,,,FALSE,,,,664,M,White,C,031,,,,Self-Initiated Physical Assist,,FALSE
WA-2009-0000797,WA,2009-01-01,10:00,Okanogan,Okanogan County,53047,S-097-288,,,,,,,,,FALSE,,,FALSE,,,,315,M,White,S,097,288,48.368213,-119.563232,Calls for service,,FALSE
WA-2009-0000798,WA,2009-01-01,10:00,Pacific,Pacific County,53049,S-101-30,,,,,,,,,FALSE,,,FALSE,,,,482,M,White,S,101,30,46.442517,-123.865067,Self-Initiated Physical Assist,,FALSE
WA-2009-0000799,WA,2009-01-01,10:00,King,King County,53033,I-005-174,,,,,,,,,FALSE,,,FALSE,,,,537,M,White,I,005,174,47.708691,-122.329921,Calls for service,,FALSE
WA-2009-0000800,WA,2009-01-01,10:00,,,,C-013-NA,,,,,,,,,FALSE,,,FALSE,,,,1301,M,White,C,013,,,,Self-Initiated Physical Assist,,FALSE
WA-2009-0000801,WA,2009-01-01,10:00,Jefferson,Jefferson County,53031,S-019-3,,,,,,,,,FALSE,,,FALSE,,,,169,M,White,S,019,3,47.931593,-122.731633,Calls for service,,FALSE
WA-2009-0000802,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,I-005-183,,,,,,,,,FALSE,,,FALSE,,,,437,M,White,I,005,183,47.849814,-122.257266,Calls for service,,FALSE
WA-2009-0000803,WA,2009-01-01,10:00,Clallam,Clallam County,53009,S-101-265,,,,,,,,,FALSE,,,FALSE,,,,145,M,White,S,101,265,48.07277,-123.0928,Self-Initiated Physical Assist,,FALSE
WA-2009-0000804,WA,2009-01-01,10:00,Grant,Grant County,53025,I-090-154,,,,,,,Speed - Too fast,Speeding,FALSE,,,FALSE,Verbal Warning,,7,703,M,White,I,090,154,47.103405,-119.768738,Self-Initiated Contact,3,FALSE
WA-2009-0000805,WA,2009-01-01,10:00,Klickitat,Klickitat County,53039,S-014-77,,,,,,,,,FALSE,,,FALSE,,,,325,M,White,S,014,77,45.686787,-121.272506,Calls for service,,FALSE
WA-2009-0000806,WA,2009-01-01,10:00,Snohomish,Snohomish County,53061,S-002-36,,,,,,,,,FALSE,,,FALSE,,,,400,M,White,S,002,36,47.809949,-121.564578,Calls for service,,FALSE
WA-2009-0000807,WA,2009-01-01,10:00,Spokane,Spokane County,53063,I-090-289,,,,,,,,,FALSE,,,FALSE,,,,599,M,White,I,090,289,47.673996,-117.239289,Calls for service,,FALSE
WA-2009-0000808,WA,2009-01-01,10:00,Lewis,Lewis County,53041,S-508-2,,,,,,,,,FALSE,,,FALSE,,,,266,M,White,S,508,2,46.576046,-122.84905,Self-Initiated Physical Assist,,FALSE
WA-2009-0000809,WA,2009-01-01,10:00,Spokane,Spokane County,53063,I-090-280,,,,,,,,,FALSE,,,FALSE,,,,532,M,Hispanic,I,090,280,47.652677,-117.427213,Calls for service,,FALSE
WA-2009-0000810,WA,2009-01-01,10:00,Spokane,Spokane County,53063,S-002-296,,,,,,,,,FALSE,,,FALSE,,,,611,M,White,S,002,296,47.775977,-117.371728,Calls for service,,FALSE
WA-2009-0000811,WA,2009-01-01,10:00,King,King County,53033,I-090-45,,,,,,,,,FALSE,,,FALSE,,,,529,M,White,I,090,45,47.395354,-121.526419,Calls for service,,FALSE
WA-2009-0000812,WA,2009-01-01,10:00,Pacific,Pacific County,53049,S-101-30,,,,,,,,,FALSE,,,FALSE,,,,482,M,White,S,101,30,46.442517,-123.865067,Self-Initiated Physical Assist,,FALSE
WA-2009-0000813,WA,2009-01-01,10:00,Spokane,Spokane County,53063,S-027-84,,,,,,,,,FALSE,,,FALSE,,,,299,M,White,S,027,84,47.637347,-117.23254,Calls for service,,FALSE
WA-2009-0000814,WA,2009-01-01,10:00,Kitsap,Kitsap County,53035,S-003-33,,,,,,,,,FALSE,,,FALSE,,,,734,M,White,S,003,33,47.5196,-122.729137,Calls for service,,FALSE
WA-2009-0000815,WA,2009-01-01,10:00,Pierce,Pierce County,53053,I-005-116,,,,,,,,,FALSE,,,FALSE,,,,408,M,White,I,005,116,47.083055,-122.66716,Self-Initiated Physical Assist,,FALSE
WA-2009-0000816,WA,2009-01-01,11:00,Snohomish,Snohomish County,53061,I-005-183,,M,62.0,62.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,4,437,M,White,I,005,183,47.849814,-122.257266,Self-Initiated Contact,1,FALSE
WA-2009-0000817,WA,2009-01-01,11:00,Pierce,Pierce County,53053,S-016-1,,M,26.0,26.0,African American,Black,"Insurance - None,Vehicle Lic (tabs/plates)","Paperwork,Registration/plates",FALSE,No Search,,FALSE,Verbal Warning,,"151,182",178,M,Black,S,016,1,47.2349065,-122.478932,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000818,WA,2009-01-01,11:00,Pacific,Pacific County,53049,S-101-35,,M,37.0,37.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,482,M,White,S,101,35,46.510841,-123.886012,Self-Initiated Contact,1,FALSE
WA-2009-0000819,WA,2009-01-01,11:00,King,King County,53033,I-005-152,,F,29.0,29.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,4,719,M,White,I,005,152,47.420034,-122.287225,Self-Initiated Contact,1,FALSE
WA-2009-0000820,WA,2009-01-01,11:00,Chelan,Chelan County,53007,S-002-107,,F,20.0,20.0,Hispanic,Hispanic,"Oper Licence - I,Traffic Light,Vehicle registration (paper)","Paperwork,Stop sign/light",FALSE,No Search,,FALSE,Verbal Warning,,"19,181,152",713,M,White,S,002,107,47.535856,-120.552661,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0000821,WA,2009-01-01,11:00,Snohomish,Snohomish County,53061,I-005-210,,M,38.0,38.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,110,M,White,I,005,210,48.209616,-122.215713,Self-Initiated Contact,1,FALSE
WA-2009-0000822,WA,2009-01-01,11:00,Skagit,Skagit County,53057,I-005-219,,F,40.0,40.0,White,White,"Lane Travel,Speed","Safe movement,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"4,12",785,M,White,I,005,219,48.307915,-122.316111,Self-Initiated Contact,"1,3",FALSE
WA-2009-0000823,WA,2009-01-01,11:00,Snohomish,Snohomish County,53061,I-005-202,,M,33.0,33.0,African American,Black,"Speed - Radar,Vehicle registration (paper)","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,152",414,M,White,I,005,202,48.09661,-122.184917,Self-Initiated Contact,"1,3",FALSE
WA-2009-0000824,WA,2009-01-01,11:00,Skagit,Skagit County,53057,S-020-53,,M,23.0,23.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,466,M,White,S,020,53,48.448674,-122.4766295,Self-Initiated Contact,1,FALSE
WA-2009-0000825,WA,2009-01-01,11:00,Island,Island County,53029,S-020-30,,M,27.0,27.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,156,M,White,S,020,30,48.271614,-122.670677,Self-Initiated Contact,3,FALSE
WA-2009-0000826,WA,2009-01-01,11:00,Benton,Benton County,53005,I-082-114,,F,17.0,17.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,654,M,Hispanic,I,082,114,46.142228,-119.201853,Self-Initiated Contact,1,FALSE
